dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,8.633545,16.624408,3.035000,0.500000,0.000000,0.000000,6.028163
0.020000,8.643221,16.621882,3.045000,0.500000,0.000000,0.000000,6.027600
0.020000,8.652896,16.619351,3.055000,0.500000,0.000000,0.000000,6.027038
0.020000,8.662569,16.616815,3.065000,0.500000,0.000000,0.000000,6.026478
0.020000,8.672240,16.614274,3.075000,0.500000,0.000000,0.000000,6.025920
0.020000,8.681910,16.611726,3.085000,0.500000,0.000000,0.000000,6.025364
0.020000,8.691579,16.609174,3.095000,0.500000,0.000000,0.000000,6.024810
0.020000,8.701247,16.606616,3.105000,0.500000,0.000000,0.000000,6.024259
0.020000,8.710913,16.604053,3.115000,0.500000,0.000000,0.000000,6.023709
0.020000,8.720577,16.601485,3.125000,0.500000,0.000000,0.000000,6.023161
0.020000,8.730240,16.598911,3.135000,0.500000,0.000000,0.000000,6.022615
0.020000,8.739902,16.596332,3.145000,0.500000,0.000000,0.000000,6.022071
0.020000,8.749562,16.593748,3.155000,0.500000,0.000000,0.000000,6.021529
0.020000,8.759221,16.591159,3.165000,0.500000,0.000000,0.000000,6.020989
0.020000,8.768879,16.588564,3.175000,0.500000,0.000000,0.000000,6.020452
0.020000,8.778535,16.585964,3.185000,0.500000,0.000000,0.000000,6.019916
0.020000,8.788190,16.583359,3.195000,0.500000,0.000000,0.000000,6.019382
0.020000,8.797843,16.580749,3.205000,0.500000,0.000000,0.000000,6.018850
0.020000,8.807495,16.578134,3.215000,0.500000,0.000000,0.000000,6.018320
0.020000,8.817146,16.575514,3.225000,0.500000,0.000000,0.000000,6.017792
0.020000,8.826795,16.572888,3.235000,0.500000,0.000000,0.000000,6.017266
0.020000,8.836443,16.570258,3.245000,0.500000,0.000000,0.000000,6.016742
0.020000,8.846089,16.567622,3.255000,0.500000,0.000000,0.000000,6.016221
0.020000,8.855734,16.564982,3.265000,0.500000,0.000000,0.000000,6.015701
0.020000,8.865378,16.562336,3.275000,0.500000,0.000000,0.000000,6.015183
0.020000,8.875020,16.559685,3.285000,0.500000,0.000000,0.000000,6.014667
0.020000,8.884661,16.557030,3.295000,0.500000,0.000000,0.000000,6.014153
0.020000,8.894301,16.554369,3.305000,0.500000,0.000000,0.000000,6.013641
0.020000,8.903939,16.551704,3.315000,0.500000,0.000000,0.000000,6.013131
0.020000,8.913576,16.549034,3.325000,0.500000,0.000000,0.000000,6.012623
0.020000,8.923211,16.546359,3.335000,0.500000,0.000000,0.000000,6.012117
0.020000,8.932846,16.543679,3.345000,0.500000,0.000000,0.000000,6.011613
0.020000,8.942478,16.540994,3.355000,0.500000,0.000000,0.000000,6.011111
0.020000,8.952110,16.538304,3.365000,0.500000,0.000000,0.000000,6.010611
0.020000,8.961740,16.535609,3.375000,0.500000,0.000000,0.000000,6.010114
0.020000,8.971369,16.532910,3.385000,0.500000,0.000000,0.000000,6.009618
0.020000,8.980996,16.530206,3.395000,0.500000,0.000000,0.000000,6.009124
0.020000,8.990622,16.527497,3.405000,0.500000,0.000000,0.000000,6.008632
0.020000,9.000247,16.524784,3.415000,0.500000,0.000000,0.000000,6.008142
0.020000,9.009871,16.522066,3.425000,0.500000,0.000000,0.000000,6.007654
0.020000,9.019493,16.519343,3.435000,0.500000,0.000000,0.000000,6.007168
