dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.123642,9.194562,2.709495,0.628968,0.020392,-0.008798,5.577140
0.020000,6.133234,9.186411,2.722082,0.629373,0.020211,-0.009043,5.580591
0.020000,6.142861,9.178289,2.734678,0.629773,0.020025,-0.009287,5.584052
0.020000,6.152521,9.170194,2.747281,0.630170,0.019834,-0.009531,5.587523
0.020000,6.162216,9.162129,2.759893,0.630563,0.019639,-0.009775,5.591005
0.020000,6.171945,9.154092,2.772512,0.630967,0.020243,0.030217,5.594498
0.020000,6.181709,9.146084,2.785140,0.631392,0.021217,0.048659,5.598001
0.020000,6.191507,9.138105,2.797775,0.631773,0.019063,-0.107682,5.601515
0.020000,6.201338,9.130156,2.810418,0.632150,0.018845,-0.010872,5.605039
0.020000,6.211204,9.122237,2.823069,0.632522,0.018623,-0.011111,5.608572
0.020000,6.221103,9.114349,2.835726,0.632890,0.018396,-0.011348,5.612116
0.020000,6.231035,9.106491,2.848392,0.633254,0.018165,-0.011584,5.615669
0.020000,6.241002,9.098664,2.861064,0.633612,0.017928,-0.011818,5.619232
0.020000,6.251001,9.090868,2.873743,0.633966,0.017687,-0.012051,5.622804
0.020000,6.261034,9.083104,2.886429,0.634315,0.017442,-0.012283,5.626386
0.020000,6.271101,9.075372,2.899123,0.634659,0.017191,-0.012512,5.629977
0.020000,6.281200,9.067672,2.911823,0.634997,0.016937,-0.012740,5.633578
0.020000,6.291332,9.060004,2.924529,0.635331,0.016677,-0.012965,5.637187
0.020000,6.301498,9.052370,2.937242,0.635659,0.016413,-0.013189,5.640805
0.020000,6.311696,9.044768,2.949962,0.635982,0.016145,-0.013410,5.644432
0.020000,6.321928,9.037198,2.962689,0.636361,0.018949,0.140181,5.648068
0.020000,6.332192,9.029662,2.975423,0.636681,0.016006,-0.147128,5.651712
0.020000,6.342489,9.022161,2.988163,0.636987,0.015315,-0.034573,5.655365
0.020000,6.352818,9.014693,3.000908,0.637288,0.015027,-0.014394,5.659025
0.020000,6.363179,9.007260,3.013660,0.637583,0.014735,-0.014601,5.662694
0.020000,6.373572,8.999861,3.026417,0.637871,0.014439,-0.014806,5.666371
0.020000,6.383996,8.992498,3.039180,0.638154,0.014139,-0.015008,5.670055
0.020000,6.394453,8.985169,3.051949,0.638431,0.013835,-0.015206,5.673747
0.020000,6.404940,8.977877,3.064723,0.638701,0.013527,-0.015402,5.677446
0.020000,6.415460,8.970620,3.077502,0.638966,0.013215,-0.015594,5.681152
0.020000,6.426010,8.963400,3.090287,0.639224,0.012899,-0.015782,5.684866
0.020000,6.436592,8.956215,3.103078,0.639543,0.015937,0.151908,5.688586
0.020000,6.447205,8.949067,3.115874,0.639795,0.012629,-0.165420,5.692314
0.020000,6.457849,8.941955,3.128674,0.640033,0.011904,-0.036256,5.696047
0.020000,6.468523,8.934881,3.141480,0.640265,0.011571,-0.016610,5.699788
0.020000,6.479227,8.927845,3.154289,0.640489,0.011236,-0.016779,5.703534
0.020000,6.489961,8.920846,3.167104,0.640707,0.010897,-0.016943,5.707286
0.020000,6.500725,8.913886,3.179922,0.640918,0.010555,-0.017104,5.711044
0.020000,6.511519,8.906964,3.192744,0.641123,0.010210,-0.017260,5.714808
0.020000,6.522341,8.900080,3.205571,0.641320,0.009861,-0.017412,5.718577
0.020000,6.533194,8.893235,3.218402,0.641552,0.011603,0.087084,5.722352
0.020000,6.544076,8.886428,3.231237,0.641769,0.010840,-0.038163,5.726132
0.020000,6.554987,8.879661,3.244076,0.641944,0.008753,-0.104338,5.729917
0.020000,6.565926,8.872934,3.256918,0.642112,0.008392,-0.018069,5.733706
0.020000,6.576893,8.866246,3.269764,0.642272,0.008028,-0.018196,5.737500
0.020000,6.587888,8.859598,3.282612,0.642425,0.007661,-0.018318,5.741298
0.020000,6.598911,8.852991,3.295464,0.642571,0.007293,-0.018436,5.745101
0.020000,6.609961,8.846425,3.308318,0.642710,0.006922,-0.018548,5.748907
0.020000,6.621039,8.839899,3.321175,0.642856,0.007310,0.019427,5.752717
0.020000,6.632145,8.833413,3.334036,0.643038,0.009118,0.090389,5.756530
0.020000,6.643277,8.826969,3.346899,0.643153,0.005735,-0.169174,5.760347
0.020000,6.654436,8.820566,3.359764,0.643260,0.005354,-0.019026,5.764168
0.020000,6.665621,8.814205,3.372631,0.643359,0.004972,-0.019110,5.767990
0.020000,6.676831,8.807886,3.385500,0.643451,0.004588,-0.019190,5.771816
0.020000,6.688068,8.801609,3.398371,0.643535,0.004203,-0.019263,5.775644
0.020000,6.699329,8.795374,3.411243,0.643612,0.003816,-0.019332,5.779474
0.020000,6.710616,8.789181,3.424117,0.643718,0.005345,0.076463,5.783307
0.020000,6.721929,8.783031,3.436994,0.643811,0.004631,-0.035729,5.787141
0.020000,6.733266,8.776924,3.449871,0.643863,0.002574,-0.102825,5.790977
0.020000,6.744627,8.770860,3.462749,0.643906,0.002182,-0.019612,5.794815
0.020000,6.756012,8.764839,3.475628,0.643942,0.001789,-0.019650,5.798653
0.020000,6.767420,8.758862,3.488507,0.643970,0.001396,-0.019683,5.802493
0.020000,6.778852,8.752928,3.501387,0.643990,0.001001,-0.019710,5.806333
0.020000,6.790307,8.747038,3.514268,0.644026,0.001826,0.041214,5.810174
0.020000,6.801785,8.741192,3.527149,0.644072,0.002280,0.022744,5.814015
0.020000,6.813286,8.735390,3.540030,0.644067,-0.000268,-0.127404,5.817857
0.020000,6.824808,8.729632,3.552911,0.644053,-0.000664,-0.019808,5.821698
0.020000,6.836352,8.723919,3.565792,0.644032,-0.001060,-0.019805,5.825539
0.020000,6.847918,8.718250,3.578672,0.644003,-0.001456,-0.019796,5.829380
0.020000,6.859504,8.712626,3.591552,0.643966,-0.001851,-0.019781,5.833219
0.020000,6.871112,8.707047,3.604431,0.643956,-0.000522,0.066470,5.837058
0.020000,6.882741,8.701512,3.617309,0.643928,-0.001371,-0.042443,5.840896
0.020000,6.894390,8.696023,3.630187,0.643866,-0.003127,-0.087792,5.844732
0.020000,6.906058,8.690579,3.643062,0.643795,-0.003521,-0.019696,5.848566
0.020000,6.917746,8.685180,3.655937,0.643717,-0.003914,-0.019651,5.852399
0.020000,6.929453,8.679827,3.668809,0.643631,-0.004306,-0.019600,5.856230
0.020000,6.941178,8.674520,3.681680,0.643540,-0.004563,-0.012888,5.860058
0.020000,6.952923,8.669258,3.694550,0.643490,-0.002478,0.104280,5.863884
0.020000,6.964686,8.664042,3.707418,0.643379,-0.005571,-0.154634,5.867707
0.020000,6.976467,8.658871,3.720283,0.643259,-0.005958,-0.019361,5.871527
0.020000,6.988265,8.653747,3.733145,0.643133,-0.006343,-0.019282,5.875344
0.020000,7.000079,8.648669,3.746005,0.642998,-0.006727,-0.019198,5.879158
0.020000,7.011911,8.643637,3.758862,0.642856,-0.007109,-0.019108,5.882968
0.020000,7.023760,8.638651,3.771717,0.642743,-0.005639,0.073514,5.886774
0.020000,7.035624,8.633712,3.784569,0.642596,-0.007366,-0.086314,5.890576
0.020000,7.047505,8.628818,3.797418,0.642429,-0.008343,-0.048888,5.894374
0.020000,7.059400,8.623971,3.810263,0.642255,-0.008717,-0.018701,5.898168
0.020000,7.071311,8.619171,3.823104,0.642073,-0.009089,-0.018585,5.901957
0.020000,7.083236,8.614417,3.835942,0.641884,-0.009458,-0.018465,5.905740
0.020000,7.095175,8.609710,3.848776,0.641715,-0.008453,0.050242,5.909519
0.020000,7.107129,8.605049,3.861607,0.641524,-0.009526,-0.053606,5.913293
0.020000,7.119097,8.600434,3.874433,0.641311,-0.010651,-0.056272,5.917061
0.020000,7.131077,8.595867,3.887255,0.641091,-0.011010,-0.017926,5.920824
0.020000,7.143071,8.591346,3.900072,0.640864,-0.011365,-0.017782,5.924580
0.020000,7.155077,8.586871,3.912885,0.640629,-0.011718,-0.017634,5.928331
0.020000,7.167095,8.582444,3.925693,0.640412,-0.010857,0.043051,5.932075
0.020000,7.179126,8.578062,3.938496,0.640174,-0.011924,-0.053339,5.935813
0.020000,7.191168,8.573728,3.951295,0.639916,-0.012857,-0.046681,5.939544
0.020000,7.203221,8.569440,3.964088,0.639652,-0.013197,-0.016979,5.943268
0.020000,7.215285,8.565199,3.976875,0.639382,-0.013533,-0.016810,5.946985
0.020000,7.227359,8.561005,3.989658,0.639105,-0.013866,-0.016638,5.950695
0.020000,7.239444,8.556857,4.002434,0.638844,-0.013008,0.042911,5.954397
0.020000,7.251539,8.552755,4.015206,0.638557,-0.014350,-0.067113,5.958092
0.020000,7.263643,8.548700,4.027971,0.638259,-0.014941,-0.029563,5.961779
0.020000,7.275756,8.544692,4.040730,0.637953,-0.015259,-0.015884,5.965458
